年份,生源省份,科类,批次,院校名称,院校专业组,专业,计划数,最低分,最低位次,数据来源,来源链接
2018,湖北,物理,本科一批,中国科学院大学,,,,673,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国药科大学,,,,605,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国药科大学,,,,573,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中国计量大学,,,,595,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中国计量大学,,,,568,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中央民族大学,,,,622,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中央民族大学,,,,589,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中央财经大学,,,,641,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中央财经大学,,,,640,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,中山大学,,,,638,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,中山大学,,,,622,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,临沂大学,,,,543,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,临沂大学,,,,485,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,丽水学院,,,,513,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,丽水学院,,,,438,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,丽江文化旅游学院,,,,444,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,丽江文化旅游学院,,,,380,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,乐山师范学院,,,,516,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,乐山师范学院,,,,454,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,九江学院,,,,506,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,九江学院,,,,467,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南中医药大学,,,,553,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,云南中医药大学,,,,481,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南农业大学,,,,544,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,云南农业大学,,,,486,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科一批,云南大学,,,,608,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科一批,云南大学,,,,587,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南大学滇池学院,,,,453,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,云南大学滇池学院,,,,385,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南师范大学,,,,560,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,云南师范大学,,,,508,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南民族大学,,,,545,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,云南民族大学,,,,494,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南经济管理学院,,,,448,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,云南经济管理学院,,,,385,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南艺术学院文华学院,,,,441,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,云南艺术学院文华学院,,,,380,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南警官学院,,,,553,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,物理,本科二批,云南警官学院,,,,485,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
2018,湖北,历史,本科二批,云南财经大学,,,,558,,湖北省教育考试院,https://huggingface.co/datasets/choucsan/Gaokao-Compass-11M
